,accuracy,complexity,convexity-qmw,convexity-quw,type,beta
0,0.5242955794834034,2.5849625007211565,0.6761166666666669,1.0000000000000007,optimal,8192.0
1,0.5242955794834036,2.584962500721156,0.676666666666667,1.0000000000000007,optimal,8023.093226867025
2,0.5242955794834036,2.584962500721156,0.6761166666666669,1.0000000000000007,optimal,7857.669058471603
3,0.5242955794834036,2.584962500721156,0.6761111111111114,1.0000000000000007,optimal,7695.655688719008
4,0.5242955794834036,2.584962500721156,0.6761111111111114,1.0000000000000007,optimal,7536.982792048586
5,0.5242955794834036,2.584962500721156,0.6761166666666669,1.0000000000000007,optimal,7381.58149290751
6,0.5242955794834036,2.584962500721156,0.6755666666666669,1.0000000000000007,optimal,7229.384335853666
7,0.5242955794834036,2.584962500721156,0.6761166666666669,1.0000000000000007,optimal,7080.325256275143
8,0.5242955794834036,2.584962500721156,0.6755666666666669,1.0000000000000007,optimal,6934.339551713456
9,0.5242955794834036,2.584962500721156,0.6755666666666669,1.0000000000000007,optimal,6791.363853777875
10,0.5242955794834036,2.584962500721156,0.6761166666666669,1.0000000000000007,optimal,6651.336100638998
11,0.5242955794834036,2.584962500721156,0.675566666666667,1.0000000000000007,optimal,6514.195510089462
12,0.5242955794834036,2.584962500721156,0.6755555555555559,1.0000000000000007,optimal,6379.882553159955
13,0.5242955794834037,2.584962500721156,0.6755611111111114,1.0000000000000007,optimal,6248.338928279371
14,0.5242955794834036,2.584962500721156,0.6761166666666669,1.0000000000000007,optimal,6119.507535967748
15,0.5242955794834036,2.584962500721156,0.675566666666667,1.0000000000000007,optimal,5993.332454050849
16,0.5242955794834036,2.584962500721156,0.6761111111111113,1.0000000000000007,optimal,5869.758913385935
17,0.5242955794834036,2.584962500721156,0.6755555555555559,1.0000000000000007,optimal,5748.733274088017
18,0.5242955794834036,2.584962500721156,0.6761166666666669,1.0000000000000007,optimal,5630.203002246162
19,0.5242955794834036,2.584962500721156,0.6755555555555559,1.0000000000000007,optimal,5514.116647120065
20,0.5242955794834037,2.584962500721156,0.675555555555556,1.0000000000000007,optimal,5400.423818806604
21,0.5242955794834036,2.584962500721156,0.6750000000000004,1.0000000000000007,optimal,5289.075166367006
22,0.5242955794834036,2.584962500721156,0.6761111111111114,1.0000000000000007,optimal,5180.022356404994
23,0.5242955794834036,2.584962500721156,0.6755666666666669,1.0000000000000007,optimal,5073.218052086508
24,0.5242955794834036,2.584962500721156,0.6761166666666669,1.0000000000000007,optimal,4968.6158925921245
25,0.5242955794834036,2.584962500721156,0.6755666666666669,1.0000000000000007,optimal,4866.170472993132
26,0.5242955794834036,2.584962500721156,0.6755666666666669,1.0000000000000007,optimal,4765.837324542419
27,0.5242955794834036,2.584962500721156,0.6761166666666669,1.0000000000000007,optimal,4667.572895371857
28,0.5242955794834036,2.584962500721156,0.6761166666666669,1.0000000000000007,optimal,4571.334531587653
29,0.5242955794834036,2.584962500721156,0.6755666666666669,1.0000000000000007,optimal,4477.08045875539
30,0.5242955794834036,2.584962500721156,0.6755666666666669,1.0000000000000007,optimal,4384.769763766978
31,0.5242955794834036,2.584962500721156,0.6750111111111115,1.0000000000000007,optimal,4294.362377081319
32,0.5242955794834036,2.584962500721156,0.6755611111111115,1.0000000000000007,optimal,4205.819055331253
33,0.5242955794834036,2.584962500721156,0.6761111111111114,1.0000000000000007,optimal,4119.101364289118
34,0.5242955794834036,2.584962500721156,0.676105555555556,1.0000000000000007,optimal,4034.17166218344
35,0.5242955794834036,2.584962500721156,0.6755611111111114,1.0000000000000007,optimal,3950.9930833597123
36,0.5242955794834036,2.584962500721156,0.6755666666666669,1.0000000000000007,optimal,3869.5295222780483
37,0.5242955794834036,2.584962500721156,0.6761111111111114,1.0000000000000007,optimal,3789.7456178406987
38,0.5242955794834037,2.584962500721156,0.6761111111111114,1.0000000000000007,optimal,3711.6067380428008
39,0.5242955794834036,2.584962500721156,0.6761166666666669,1.0000000000000007,optimal,3635.0789649396006
40,0.5242955794834036,2.584962500721156,0.6755666666666669,1.0000000000000007,optimal,3560.1290799235394
41,0.5242955794834036,2.584962500721156,0.6761166666666669,1.0000000000000007,optimal,3486.724549305039
42,0.5242955794834036,2.584962500721156,0.6755666666666669,1.0000000000000007,optimal,3414.833510190459
43,0.5242955794834036,2.584962500721156,0.6761166666666669,1.0000000000000007,optimal,3344.4247566513127
44,0.5242955794834036,2.584962500721156,0.6761111111111114,1.0000000000000007,optimal,3275.4677261786555
45,0.5242955794834036,2.584962500721156,0.6755666666666669,1.0000000000000007,optimal,3207.932486416688
46,0.5242955794834036,2.584962500721156,0.6755555555555559,1.0000000000000007,optimal,3141.789722169966
47,0.5242955794834036,2.584962500721156,0.675016666666667,1.0000000000000007,optimal,3077.0107226785017
48,0.5242955794834037,2.584962500721156,0.675016666666667,1.0000000000000007,optimal,3013.567369155163
49,0.5242955794834036,2.584962500721156,0.6755555555555559,1.0000000000000007,optimal,2951.4321225801036
50,0.5242955794834036,2.584962500721156,0.6755611111111114,1.0000000000000007,optimal,2890.5780117468503
51,0.5242955794834036,2.584962500721156,0.6761111111111114,1.0000000000000007,optimal,2830.978621554791
52,0.5242955794834036,2.584962500721156,0.6750111111111113,1.0000000000000007,optimal,2772.608081543163
53,0.5242955794834037,2.584962500721156,0.6755666666666669,1.0000000000000007,optimal,2715.4410546613435
54,0.5242955794834036,2.584962500721156,0.6761166666666669,1.0000000000000007,optimal,2659.4527262707547
55,0.5242955794834036,2.584962500721156,0.6761166666666669,1.0000000000000007,optimal,2604.6187933735278
56,0.5242955794834036,2.584962500721156,0.675566666666667,1.0000000000000007,optimal,2550.915454063197
57,0.5242955794834037,2.584962500721156,0.6761166666666669,1.0000000000000007,optimal,2498.31939719297
58,0.5242955794834036,2.584962500721156,0.6755666666666669,1.0000000000000007,optimal,2446.80779225701
59,0.5242955794834036,2.584962500721156,0.6750166666666669,1.0000000000000007,optimal,2396.358279480307
60,0.5242955794834036,2.584962500721156,0.6755611111111114,1.0000000000000007,optimal,2346.94896011293
61,0.5242955794834036,2.584962500721156,0.6755611111111115,1.0000000000000007,optimal,2298.5583869243965
62,0.5242955794834036,2.584962500721156,0.676105555555556,1.0000000000000007,optimal,2251.1655548939843
63,0.5242955794834037,2.584962500721156,0.6755611111111114,1.0000000000000007,optimal,2204.7498920930457
64,0.5242955794834036,2.584962500721156,0.6750111111111113,1.0000000000000007,optimal,2159.2912507553124
65,0.5242955794834037,2.584962500721156,0.6755611111111114,1.0000000000000007,optimal,2114.769898531266
66,0.5242955794834036,2.584962500721156,0.6750111111111113,1.0000000000000007,optimal,2071.1665099229085
67,0.5242955794834037,2.584962500721156,0.6755611111111114,1.0000000000000007,optimal,2028.4621578950564
68,0.5242955794834036,2.584962500721156,0.6750111111111113,1.0000000000000007,optimal,1986.6383056596505
69,0.5242955794834036,2.584962500721156,0.6755611111111114,1.0000000000000007,optimal,1945.6767986294585
70,0.5242955794834037,2.584962500721156,0.6761166666666669,1.0000000000000007,optimal,1905.5598565376374
71,0.5242955794834036,2.584962500721156,0.6755666666666669,1.0000000000000007,optimal,1866.2700657198218
72,0.5242955794834037,2.584962500721156,0.6755666666666669,1.0000000000000007,optimal,1827.7903715553443
73,0.5242955794834036,2.584962500721156,0.6755611111111114,1.0000000000000007,optimal,1790.1040710642635
74,0.5242955794834036,2.584962500721156,0.6750111111111116,1.0000000000000007,optimal,1753.1948056570734
75,0.5242955794834037,2.584962500721156,0.6755611111111114,1.0000000000000007,optimal,1717.0465540339007
