,accuracy,complexity,convexity-qmw,convexity-quw,type,beta,optimality
0,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,8192.0,0.0
1,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,8023.093226867025,0.0
2,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,7857.669058471603,0.0
3,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,7695.655688719008,0.0
4,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,7536.982792048586,0.0
5,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,7381.58149290751,0.0
6,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,7229.384335853666,0.0
7,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,7080.325256275143,0.0
8,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,6934.339551713456,0.0
9,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,6791.363853777875,0.0
10,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,6651.336100638998,0.0
11,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,6514.195510089462,0.0
12,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,6379.882553159955,0.0
13,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,6248.338928279371,0.0
14,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,6119.507535967748,0.0
15,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,5993.332454050849,0.0
16,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,5869.758913385935,0.0
17,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,5748.733274088017,0.0
18,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,5630.203002246162,0.0
19,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,5514.116647120065,0.0
20,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,5400.423818806604,0.0
21,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,5289.075166367006,0.0
22,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,5180.022356404994,0.0
23,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,5073.218052086508,0.0
24,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,4968.6158925921245,0.0
25,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,4866.170472993132,0.0
26,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,4765.837324542419,0.0
27,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,4667.572895371857,0.0
28,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,4571.334531587653,0.0
29,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,4477.08045875539,0.0
30,0.1011547921552237,4.643856189774725,1.0000000000000007,0.859159423407003,optimal,4384.769763766978,0.0
