,accuracy,complexity,convexity-qmw,convexity-quw,type,beta,optimality
0,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,8192.0,0.0
1,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,8023.093226867025,0.0
2,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,7857.669058471603,0.0
3,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,7695.655688719008,0.0
4,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,7536.982792048586,0.0
5,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,7381.58149290751,0.0
6,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,7229.384335853666,0.0
7,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,7080.325256275143,0.0
8,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,6934.339551713456,0.0
9,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,6791.363853777875,0.0
10,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,6651.336100638998,0.0
11,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,6514.195510089462,0.0
12,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,6379.882553159955,0.0
13,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,6248.338928279371,0.0
14,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,6119.507535967748,0.0
15,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,5993.332454050849,0.0
16,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,5869.758913385935,0.0
17,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,5748.733274088017,0.0
18,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,5630.203002246162,0.0
19,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,5514.116647120065,0.0
20,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,5400.423818806604,0.0
21,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,5289.075166367006,0.0
22,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,5180.022356404994,0.0
23,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,5073.218052086508,0.0
24,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,4968.6158925921245,0.0
25,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,4866.170472993132,0.0
26,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,4765.837324542419,0.0
27,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,4667.572895371857,0.0
28,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,4571.334531587653,0.0
29,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,4477.08045875539,0.0
30,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,4384.769763766978,0.0
31,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,4294.362377081319,0.0
32,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,4205.819055331253,0.0
33,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,4119.101364289118,0.0
34,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,4034.17166218344,0.0
35,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,3950.9930833597123,0.0
36,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,3869.5295222780483,0.0
37,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,3789.7456178406987,0.0
38,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,3711.6067380428008,0.0
39,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,3635.0789649396006,0.0
40,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,3560.1290799235394,0.0
41,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,3486.724549305039,0.0
42,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,3414.833510190459,0.0
43,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,3344.4247566513127,0.0
44,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,3275.4677261786555,0.0
45,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,3207.932486416688,0.0
46,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,3141.789722169966,0.0
47,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,3077.0107226785017,0.0
48,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,3013.567369155163,0.0
49,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2951.4321225801036,0.0
50,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2890.5780117468503,0.0
51,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2830.978621554791,0.0
52,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2772.608081543163,0.0
53,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2715.4410546613435,0.0
54,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2659.4527262707547,0.0
55,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2604.6187933735278,0.0
56,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2550.915454063197,0.0
57,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2498.31939719297,0.0
58,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2446.80779225701,0.0
59,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2396.358279480307,0.0
60,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2346.94896011293,0.0
61,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2298.5583869243965,0.0
62,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2251.1655548939843,0.0
63,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2204.7498920930457,0.0
64,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2159.2912507553124,0.0
65,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2114.769898531266,0.0
66,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2071.1665099229085,0.0
67,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,2028.4621578950564,0.0
68,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1986.6383056596505,0.0
69,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1945.6767986294585,0.0
70,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1905.5598565376374,0.0
71,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1866.2700657198218,0.0
72,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1827.7903715553443,0.0
73,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1790.1040710642635,0.0
74,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1753.1948056570734,0.0
75,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1717.0465540339007,0.0
76,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1681.6436252300684,0.0
77,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1646.9706518051114,0.0
78,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1613.0125831721627,0.0
79,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1579.754679064921,0.0
80,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1547.1825031393137,0.0
81,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1515.2819167070554,0.0
82,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1484.0390725984412,0.0
83,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1453.4404091516815,0.0
84,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1423.4726443261343,0.0
85,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1394.1227699369476,0.0
86,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1365.3780460085718,0.0
87,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1337.225995244663,0.0
88,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1309.654397612057,0.0
89,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1282.6512850363658,0.0
90,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1256.2049362069736,0.0
91,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1230.303871489147,0.0
92,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1204.9368479410223,0.0
93,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1180.0928544333613,0.0
94,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1155.761106869931,0.0
95,1.0608756368133792,3.439936470397808,0.27982206323825076,0.5735040658720446,optimal,1131.931043506406,0.0
96,1.060875636813379,3.4399364703978077,0.27982206323825076,0.5735040658720446,optimal,1108.592320365814,0.0
97,1.0608756368133792,3.439936470397807,0.27982206323825076,0.5735040658720446,optimal,1085.7348067485061,0.0
98,1.060875636813379,3.4399364703978055,0.27982206323825076,0.5735040658720446,optimal,1063.3485808346823,0.0
99,1.060875636813379,3.439936470397803,0.27982206323825076,0.5735040658720446,optimal,1041.42392537761,0.0
100,1.060875636813379,3.439936470397798,0.2798220632382507,0.5735040658720446,optimal,1019.9513234856413,0.0
101,1.060875636813379,3.4399364703977886,0.27982206323825065,0.5735040658720446,optimal,998.9214544911727,0.0
102,1.060875636813379,3.43993647039777,0.2798220632382505,0.5735040658720446,optimal,978.3251899048199,0.0
103,1.060875636813379,3.4399364703977353,0.27982206323825026,0.5735040658720446,optimal,958.1535894529732,0.0
104,1.060875636813379,3.4399364703976705,0.2798220632382498,0.5735040658720446,optimal,938.3978971970774,0.0
105,1.0608756368133787,3.439936470397552,0.27982206323824893,0.5735040658720446,optimal,919.0495377329262,0.0
106,1.0608756368133785,3.4399364703973374,0.2798220632382473,0.5735040658720446,optimal,900.1001124682996,0.0
107,1.0608756368133783,3.439936470396954,0.2798220632382443,0.5735040658720446,optimal,881.5413959773736,0.0
108,1.0608756368133774,3.439936470396279,0.27982206323823905,0.5735040658720446,optimal,863.365332430294,0.0
109,1.0608756368133758,3.4399364703951036,0.2798220632382296,0.5735040658720446,optimal,845.5640320963487,0.0
110,1.0608756368133734,3.439936470393083,0.279822063238213,0.5735040658720446,optimal,828.129767919259,0.0
111,1.0608756368133694,3.43993647038965,0.2798220632381843,0.5735040658720446,optimal,811.0549721630822,0.0
112,1.060875636813362,3.4399364703838846,0.27982206323813513,0.5735040658720446,optimal,794.33223312725,0.0
113,1.0608756368133498,3.439936470374314,0.27982206323805187,0.5735040658720446,optimal,777.9542919293699,0.0
114,1.0608756368133294,3.439936470358604,0.2798220632379125,0.5735040658720447,optimal,761.9140393543286,0.0
115,1.0608756368132957,3.439936470333098,0.27982206323768166,0.5735040658720446,optimal,746.2045127683832,0.0
116,1.0608756368132402,3.4399364702921336,0.27982206323730363,0.5735040658720447,optimal,730.8188930968779,0.0
117,1.06087563681315,3.43993647022703,0.27982206323669095,0.5735040658720446,optimal,715.75050186426,0.0
118,1.0608756368130055,3.4399364701246293,0.27982206323570846,0.5735040658720447,optimal,700.992798295142,0.0
119,1.0608756368127754,3.4399364699651835,0.2798220632341489,0.5735040658720446,optimal,686.5393764751364,0.0
120,1.0608756368124133,3.4399364697193615,0.2798220632316979,0.5735040658720446,optimal,672.383962570212,0.0
121,1.0608756368118488,3.4399364693440297,0.27982206322788356,0.5735040658720446,optimal,658.5204121034017,0.0
122,1.060875636810977,3.4399364687763736,0.2798220632220044,0.5735040658720446,optimal,644.9427072876567,0.0
123,1.0608756368096435,3.4399364679257856,0.2798220632130276,0.5735040658720446,optimal,631.6449544136801,0.0
124,1.0608756368076218,3.439936466662798,0.2798220631994468,0.5735040658720446,optimal,618.6213812916417,0.0
125,1.0608756368045835,3.439936464804099,0.2798220631790858,0.5735040658720446,optimal,605.8663347456169,0.0
126,1.060875636800058,3.439936462092471,0.27982206314882885,0.5735040658720446,optimal,593.3742781597042,0.0
127,1.0608756367933743,3.4399364581701635,0.2798220631042546,0.5735040658720446,optimal,581.1397890747354,0.0
128,1.0608756367835852,3.439936452543884,0.2798220630391445,0.5735040658720446,optimal,569.1575568345265,0.0
129,1.060875636769365,3.4399364445391782,0.2798220629448264,0.5735040658720446,optimal,557.4223802806716,0.0
130,1.0608756367488725,3.4399364332415217,0.27982206280930877,0.5735040658720446,optimal,545.9291654948672,0.0
131,1.0608756367195724,3.4399364174209115,0.27982206261614617,0.5735040658720446,optimal,534.672923587773,0.0
132,1.0608756366779994,3.4399363954361677,0.2798220623429678,0.5735040658720446,optimal,523.6487685334768,0.0
133,1.0608756366194554,3.4399363651145185,0.27982206195958315,0.5735040658720446,optimal,512.8519150486079,0.0
134,1.0608756365376166,3.439936323601349,0.2798220614255657,0.5735040658720446,optimal,502.2776765151689,0.0
135,1.060875636424036,3.439936267174266,0.27982206068719495,0.5735040658720446,optimal,491.9214629462101,0.0
136,1.0608756362675114,3.4399361910148705,0.2798220596736186,0.5735040658720446,optimal,481.7787789934395,0.0
137,1.0608756360532912,3.4399360889308657,0.2798220582920746,0.5735040658720446,optimal,471.84522199591373,0.0
138,1.0608756357620865,3.439935953020365,0.2798220564219895,0.5735040658720446,optimal,462.1164800689671,0.0
139,1.0608756353688449,3.4399357732695517,0.2798220539077462,0.5735040658720446,optimal,452.58833023253914,0.0
140,1.060875634841247,3.4399355370741875,0.2798220505498895,0.5735040658720447,optimal,443.2566365780923,0.0
141,1.0608756341378693,3.4399352286748925,0.27982204609451244,0.5735040658720446,optimal,434.11734847333383,0.0
142,1.060875633205961,3.4399348284957303,0.2798220402205442,0.5735040658720446,optimal,425.16649880393953,0.0
143,1.0608756319787667,3.4399343123753363,0.27982203252463683,0.5735040658720447,optimal,416.4002022515442,0.0
144,1.0608756303723281,3.4399336506798046,0.2798220225033292,0.5735040658720447,optimal,407.81465360722945,0.0
145,1.060875628281686,3.43993280728672,0.27982200953214975,0.5735040658720446,optimal,399.4061261197852,0.0
146,1.0608756255764014,3.439931738430192,0.27982199284130804,0.5735040658720446,optimal,391.17096987803245,0.0
147,1.0608756220953082,3.4399303913974992,0.2798219714876181,0.5735040658720447,optimal,383.105610226495,0.0
148,1.060875617640403,3.439928703069038,0.2798219443222966,0.5735040658720446,optimal,375.20654621373865,0.0
149,1.0608756119697746,3.439926598294683,0.27982190995428585,0.5735040658720446,optimal,367.47034907270654,0.0
150,1.0608756047894765,3.4399239881014267,0.2798218667087658,0.5735040658720447,optimal,359.89366073238443,0.0
151,1.0608755957442346,3.439920767729256,0.27982181258054195,0.5735040658720446,optimal,352.47319236015204,0.0
152,1.0608755844068982,3.4399168144946293,0.2798217451820293,0.5735040658720446,optimal,345.20572293419605,0.0
153,1.0608755702665178,3.439911985483609,0.2798216616855893,0.5735040658720446,optimal,338.088097845347,0.0
154,1.0608755527149714,3.4399061150796575,0.27982155876002823,0.5735040658720446,optimal,331.1172275277531,0.0
155,1.060875531032028,3.4398990123342106,0.27982143250111763,0.5735040658720446,optimal,324.2900861177861,0.0
156,1.0608755043687745,3.4398904581914094,0.27982127835606135,0.5735040658720448,optimal,317.6037101405921,0.0
157,1.0608754717293212,3.439880202581663,0.27982109104189806,0.5735040658720446,optimal,311.0551972237328,0.0
158,1.0608754319507239,3.4398679614019567,0.2798208644578994,0.5735040658720446,optimal,304.6417048373434,0.0
159,1.0608753836810574,3.439853413403985,0.27982059159208894,0.5735040658720447,optimal,298.3604490602674,0.0
160,1.0608753253556062,3.439836197014052,0.2798202644220812,0.5735040658720447,optimal,292.20870337163484,0.0
161,1.0608752551711407,3.4398159071113144,0.2798198738104954,0.5735040658720449,optimal,286.1837974673534,0.0
162,1.0608751710582605,3.439792091793109,0.279819409395261,0.5735040658720452,optimal,280.28311610100155,0.0
163,1.0608750706518122,3.439764249157823,0.27981885947517204,0.5735040658720456,optimal,274.50409794862384,0.0
164,1.060874951259394,3.439731824136939,0.27981821089108133,0.5735040658720466,optimal,268.8442344969295,0.0
165,1.0608748098279814,3.4396942054084017,0.2798174489031418,0.5735040658720478,optimal,263.30106895441406,0.0
166,1.0608746429087168,3.439650722423379,0.2798165570645021,0.5735040658720506,optimal,257.87219518493737,0.0
167,1.0608744466199234,3.439600642577716,0.2798155170918357,0.5735040658720549,optimal,252.55525666328126,0.0
168,1.0608742166084135,3.4395431685579125,0.2798143087330509,0.5735040658720628,optimal,247.3479454522502,0.0
169,1.0608739480091636,3.4394774358893976,0.27981290963245053,0.5735040658720759,optimal,242.248001200857,0.0
170,1.0608736354034525,3.439402510712111,0.27981129519353404,0.5735040658720978,optimal,237.25321016316767,0.0
171,1.0608732727755386,3.4393173878051795,0.2798094384395146,0.5735040658721346,optimal,232.36140423737405,0.0
172,1.0608728534679719,3.4392209888786796,0.2798073098714964,0.5735040658721954,optimal,227.5704600246807,0.0
173,1.0608723701356282,3.439112161146343,0.27980487732410025,0.5735040658722943,optimal,222.87829790759616,0.0
174,1.0608718146985483,3.4389896761886085,0.2798021058181542,0.5735040658724533,optimal,218.282881147227,0.0
175,1.0608711782936506,3.4388522291107777,0.27979895740986926,0.5735040658727075,optimal,213.7822149991865,0.0
176,1.0608704512253788,3.4386984379963277,0.27979539103571544,0.5735040658731084,optimal,209.37434584772961,0.0
177,1.060869622915344,3.4385268436507213,0.27979136235198937,0.5735040658737347,optimal,205.05736035774322,0.0
178,1.0608686818509776,3.4383359096265522,0.279786823567822,0.5735040658747039,optimal,200.82938464421858,0.0
179,1.0608676155332126,3.438124022516523,0.2797817232701332,0.573504065876189,optimal,196.68858345885027,0.0
180,1.0608664104231893,3.437889492496832,0.27977600623876986,0.5735040658784434,optimal,192.63315939340458,0.0
181,1.0608650518879432,3.437630554099977,0.279769613249794,0.5735040658818333,optimal,188.66135209951398,0.0
182,1.0608635241450373,3.4373453671929233,0.2797624808645998,0.5735040658868851,optimal,184.77143752455868,0.0
183,1.0608618102060405,3.4370320181341025,0.279754541202235,0.573504065894346,optimal,180.96172716330182,0.0
184,1.0608598918187702,3.4366885210807387,0.279745721691982,0.5735040659052694,optimal,177.2305673249566,0.0
185,1.0608577494081615,3.436312819416667,0.27973594480291425,0.5735040659211248,optimal,173.5763384153635,0.0
186,1.0608553620156187,3.4359027872701278,0.27972512774677216,0.5735040659439464,optimal,169.99745423396982,0.0
187,1.0608527072366862,3.43545623109088,0.2797131821501068,0.5735040659765249,optimal,166.49236128530256,0.0
188,1.0608497611568453,3.4349708912565378,0.27970001369118935,0.5735040660226565,optimal,163.05953810463964,0.0
189,1.06084649828524,3.4344444436791024,0.2800043612218962,0.573504066087463,optimal,159.69749459758287,0.0
190,1.0608428914861139,3.4338745013844205,0.27998859905635093,0.5735040661777984,optimal,156.40477139324938,0.0
191,1.0608389119077302,3.433258616039509,0.2799713067195331,0.5735040663027622,optimal,153.1799392107988,0.0
192,1.0608345289085561,3.432594279405565,0.2799523628128619,0.5735040664743394,optimal,150.02159823902113,0.0
193,1.0608297099804709,3.4318789246978527,0.2799316375353426,0.5735040667081948,optimal,146.92837752871773,0.0
194,1.0608244206687913,3.431109927837649,0.27990899198877794,0.5735040670246487,optimal,143.89893439760925,0.0
195,1.0608186244888964,3.430284608586052,0.2802043422702565,0.5735040674498625,optimal,140.9319538475147,0.0
196,1.0608122828392972,3.4294002315547454,0.28017767404159083,0.5735040680172737,optimal,138.02614799354615,0.0
197,1.0608053549109888,3.4284540070950142,0.2801486304725374,0.5735040687693114,optimal,135.18025550507386,0.0
198,1.0607977850252883,3.4274414281376666,0.28011693139413824,0.5735040697594342,optimal,132.3930410582167,0.0
199,1.0607895483132064,3.426362378256656,0.2804038615702957,0.5735040710545284,optimal,129.6632947996222,0.0
200,1.0607805872461953,3.425212634034109,0.2803668796154557,0.5735040727377083,optimal,126.98983182130256,0.0
201,1.060770850788326,3.4239891546301933,0.28032672212337373,0.5735040749115589,optimal,124.37149164629808,0.0
202,1.0607602850905065,3.4226888401329245,0.2806057184457617,0.5735040777018571,optimal,121.80713772494657,0.0
203,1.0607488333554804,3.4213085303761916,0.28055893467412185,0.5735040812618077,optimal,119.29565694153767,0.0
204,1.0607364357019793,3.41984500430011,0.28050820376938884,0.5735040857768269,optimal,116.83595913114044,0.0
205,1.060723029025341,3.418294979479552,0.2807773915328621,0.5735040914698899,optimal,114.42697660639212,0.0
206,1.0607085468561894,3.4166551119767097,0.28071841118197943,0.5735040986074682,optimal,112.06766369404487,0.0
207,1.0606929192194219,3.414921996719714,0.28097998150104564,0.5735041075060544,optimal,109.7569962810672,0.0
208,1.0606760724966864,3.4130921686680877,0.28123767174513264,0.5735041185392706,optimal,107.49397137010479,0.0
209,1.060657929296727,3.411162105102248,0.2811641851059681,0.5735041321455425,optimal,105.27760664410707,0.0
